Sample_Name	Abiotrophia_defectiva	Acidaminococcus_fermentans	Acidovorax_unclassified	Acinetobacter_baumannii	Acinetobacter_junii	Acinetobacter_lwoffii	Acinetobacter_unclassified	Actinobacillus_minor	Actinomyces_odontolyticus	Actinomyces_oris	Actinomyces_urogenitalis	Actinomyces_viscosus	Aeromonas_unclassified	Aggregatibacter_aphrophilus	Aggregatibacter_segnis	Aggregatibacter_unclassified	Akkermansia_muciniphila	Alistipes_putredinis	Alistipes_shahii	Alistipes_unclassified	Alkaliphilus_unclassified	Anaerococcus_hydrogenalis	Anaerococcus_lactolyticus	Anaerococcus_unclassified	Anaerococcus_vaginalis	Anaerofustis_stercorihominis	Anaerostipes_caccae	Anaerotruncus_colihominis	Atopobium_parvulum	Atopobium_rimae	Atopobium_vaginae	Bacillus_subtilis	Bacteroides_caccae	Bacteroides_cellulosilyticus	Bacteroides_coprocola	Bacteroides_coprophilus	Bacteroides_dorei	Bacteroides_eggerthii	Bacteroides_finegoldii	Bacteroides_fragilis	Bacteroides_helcogenes	Bacteroides_intestinalis	Bacteroides_ovatus	Bacteroides_pectinophilus	Bacteroides_plebeius	Bacteroides_salanitronis	Bacteroides_stercoris	Bacteroides_thetaiotaomicron	Bacteroides_unclassified	Bacteroides_uniformis	Bacteroides_vulgatus	Bacteroides_xylanisolvens	Bifidobacterium_adolescentis	Bifidobacterium_angulatum	Bifidobacterium_animalis	Bifidobacterium_bifidum	Bifidobacterium_breve	Bifidobacterium_catenulatum	Bifidobacterium_dentium	Bifidobacterium_gallicum	Bifidobacterium_longum	Bifidobacterium_pseudocatenulatum	Bifidobacterium_unclassified	Bilophila_wadsworthia	Blautia_hansenii	Blautia_hydrogenotrophica	Blautia_unclassified	Brachyspira_unclassified	Bradyrhizobium_japonicum	Brevibacterium_mcbrellneri	Brucella_ceti	Brucella_microti	Brucella_suis	Bulleidia_extructa	Burkholderia_unclassified	Butyrivibrio_unclassified	Campylobacter_concisus	Campylobacter_gracilis	Campylobacter_hominis	Candidatus_Carsonella_ruddii	Candidatus_Zinderia_unclassified	Catenibacterium_mitsuokai	Cellulophaga_unclassified	Cellulosilyticum_lentocellum	Citrobacter_koseri	Citrobacter_rodentium	Citrobacter_unclassified	Citrobacter_youngae	Clostridium_asparagiforme	Clostridium_bartlettii	Clostridium_bolteae	Clostridium_botulinum	Clostridium_butyricum	Clostridium_cf	Clostridium_difficile	Clostridium_hathewayi	Clostridium_hylemonae	Clostridium_leptum	Clostridium_methylpentosum	Clostridium_nexile	Clostridium_perfringens	Clostridium_saccharolyticum	Clostridium_scindens	Clostridium_sporogenes	Clostridium_symbiosum	Clostridium_tetani	Collinsella_aerofaciens	Collinsella_intestinalis	Collinsella_stercoris	Collinsella_unclassified	Comamonas_testosteroni	Coprobacillus_bacterium	Coprococcus_catus	Coprococcus_comes	Coprococcus_eutactus	Corynebacterium_amycolatum	Corynebacterium_glucuronolyticum	Corynebacterium_jeikeium	Corynebacterium_kroppenstedtii	Corynebacterium_matruchotii	Corynebacterium_pseudogenitalium	Corynebacterium_resistens	Corynebacterium_striatum	Cronobacter_sakazakii	Cronobacter_unclassified	Deinococcus_unclassified	Delftia_acidovorans	Desulfovibrio_desulfuricans	Desulfovibrio_piger	Dialister_invisus	Dorea_formicigenerans	Dorea_longicatena	Dorea_unclassified	Edwardsiella_ictaluri	Eggerthella_lenta	Enhydrobacter_aerosaccus	Enterobacter_cancerogenus	Enterobacter_cloacae	Enterobacter_unclassified	Enterococcus_casseliflavus	Enterococcus_faecalis	Enterococcus_faecium	Enterococcus_gallinarum	Enterococcus_unclassified	Escherichia_albertii	Escherichia_coli	Escherichia_fergusonii	Escherichia_unclassified	Eubacterium_eligens	Eubacterium_hallii	Eubacterium_limosum	Eubacterium_rectale	Eubacterium_saburreum	Eubacterium_saphenum	Eubacterium_siraeum	Eubacterium_ventriosum	Faecalibacterium_cf	Faecalibacterium_prausnitzii	Faecalibacterium_unclassified	Finegoldia_magna	Fusobacterium_mortiferum	Fusobacterium_nucleatum	Fusobacterium_ulcerans	Fusobacterium_varium	Gardnerella_vaginalis	Gemella_haemolysans	Gemella_moribillum	Gemella_unclassified	Geobacillus_unclassified	Gordonibacter_pamelaeae	Granulicatella_adiacens	Granulicatella_elegans	Granulicatella_unclassified	Haemophilus_influenzae	Haemophilus_parainfluenzae	Holdemania_filiformis	Klebsiella_pneumoniae	Klebsiella_unclassified	Klebsiella_variicola	Lactobacillus_amylovorus	Lactobacillus_brevis	Lactobacillus_casei	Lactobacillus_crispatus	Lactobacillus_delbrueckii	Lactobacillus_fermentum	Lactobacillus_gasseri	Lactobacillus_helveticus	Lactobacillus_iners	Lactobacillus_johnsonii	Lactobacillus_oris	Lactobacillus_paracasei	Lactobacillus_plantarum	Lactobacillus_reuteri	Lactobacillus_rhamnosus	Lactobacillus_ruminis	Lactobacillus_sakei	Lactobacillus_salivarius	Lactobacillus_vaginalis	Lactococcus_lactis	Lautropia_mirabilis	Leuconostoc_citreum	Leuconostoc_gasicomitatum	Leuconostoc_kimchii	Leuconostoc_mesenteroides	Leuconostoc_unclassified	Macrococcus_caseolyticus	Megamonas_hypermegale	Megasphaera_micronuciformis	Meiothermus_silvanus	Methanobrevibacter_smithii	Methanobrevibacter_unclassified	Methanocorpusculum_labreanum	Methylobacterium_radiotolerans	Methylobacterium_unclassified	Mitsuokella_multacida	Mobiluncus_curtisii	Mobiluncus_unclassified	Mycobacterium_unclassified	Mycoplasma_hominis	Neisseria_flavescens	Neisseria_mucosa	Neisseria_sicca	Neisseria_subflava	Neisseria_unclassified	Odoribacter_splanchnicus	Olsenella_uli	Oribacterium_sinus	Oxalobacter_formigenes	Parabacteroides_distasonis	Parabacteroides_johnsonii	Parabacteroides_merdae	Parabacteroides_unclassified	Parascardovia_denticolens	Parvimonas_micros	Pediococcus_acidilactici	Pediococcus_pentosaceus	Peptoniphilus_harei	Peptoniphilus_unclassified	Peptostreptococcus_anaerobius	Peptostreptococcus_stomatis	Peptostreptococcus_unclassified	Phascolarctobacterium_unclassified	Porphyromonas_endodontalis	Porphyromonas_gingivalis	Porphyromonas_uenonis	Prevotella_bivia	Prevotella_buccae	Prevotella_buccalis	Prevotella_copri	Prevotella_disiens	Prevotella_multiformis	Prevotella_tannerae	Prevotella_timonensis	Propionibacterium_acnes	Propionibacterium_unclassified	Proteus_mirabilis	Proteus_penneri	Proteus_unclassified	Providencia_rettgeri	Pseudoalteromonas_haloplanktis	Pseudoalteromonas_unclassified	Pseudoflavonifractor_capillosus	Pseudomonas_aeruginosa	Pseudomonas_putida	Pseudomonas_unclassified	Pseudoramibacter_alactolyticus	Pyramidobacter_piscolens	Ralstonia_pickettii	Ralstonia_unclassified	Rhodopseudomonas_palustris	Roseburia_intestinalis	Roseburia_inulinivorans	Roseburia_unclassified	Rothia_dentocariosa	Rothia_mucilaginosa	Rothia_unclassified	Ruminococcus_albus	Ruminococcus_bromii	Ruminococcus_gnavus	Ruminococcus_lactaris	Ruminococcus_obeum	Ruminococcus_torques	Salmonella_typhimurium	Salmonella_unclassified	Serratia_unclassified	Shigella_boydii	Shigella_dysenteriae	Shigella_flexneri	Shigella_sonnei	Slackia_exigua	Slackia_unclassified	Solobacterium_moorei	Staphylococcus_aureus	Staphylococcus_epidermidis	Staphylococcus_haemolyticus	Staphylococcus_lugdunensis	Stenotrophomonas_maltophilia	Streptococcus_agalactiae	Streptococcus_anginosus	Streptococcus_australis	Streptococcus_bovis	Streptococcus_cristatus	Streptococcus_equinus	Streptococcus_gallolyticus	Streptococcus_gordonii	Streptococcus_infantarius	Streptococcus_infantis	Streptococcus_mitis	Streptococcus_mutans	Streptococcus_oralis	Streptococcus_parasanguinis	Streptococcus_peroris	Streptococcus_pyogenes	Streptococcus_salivarius	Streptococcus_sanguinis	Streptococcus_thermophilus	Streptococcus_vestibularis	Subdoligranulum_variabile	Succinatimonas_hippei	Sutterella_wadsworthensis	Turicibacter_unclassified	Veillonella_atypica	Veillonella_dispar	Veillonella_parvula	Veillonella_unclassified	Vibrio_furnissii	Victivallis_vadensis	Weissella_paramesenteroides	Yersinia_unclassified
392XO_MBS552_C_POST	0	0.30121	0	0	0	0	0	0	0.00315	0.00059	0	0.01091	0	0	0	0	1.24957	16.29837	12.59622	0	0	0	0.00E+000	0	0	0	0.0036	0.35959	0	0	0	0	6.25823	6.85598	0	0	0.08925	0.01314	0.00765	1.76533	0.00027	0.00948	0.0088	0	0.00193	0	2.23563	0.01567	1.17748	0.00433	1.01809	0.03669	0	0	0	0	0.00412	0	0.23805	0	18.50682	0	0	0.8357	0	0.39761	0	0	0	0	0.03443	0.00567	0.02186	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00181	0	0.15197	0	2.28203	0	0	0.0279	0	0.5946	0	0.25518	0.0389	0	0	0	2.72437	0	0.77227	0	6.18522	0	0.00259	0	0	0.03358	0	9.00E-005	0	0	0	0	0	0.00E+000	0	0	0	0	0	0	0	0.03647	0	0	0	0	3.70E-004	0	0.37974	0	0	0.00019	0.00051	0	0.13154	0	0	0	0	4.91823	0	0	0	0	0.32751	0.00156	0	0	6.00E-005	0	0	0.00172	0.00192	0	0	0	0	0	0	0	0	0	0	0.03523	0	0	0	0	0.00132	0.05002	0.19922	0.05995	0.00019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06054	0.00211	0	0	0	0	0	0	0	0	0.0025	0	0	0	0	4.00E-005	0	0	0	0	0	0	0	0	0	0	0	0	0.72783	0.00083	0	0.00802	0.00011	0.23136	1.2324	0.89961	0.00041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1884	0.0012	0	0.00035	0	0	0	0	0	0	0.00157	0	0	0.03901	0	0	1.78877	0.03085	0	0.00249	4.46937	0	0	0	0.00103	0	0	0	0	0.01148	0	0	0	0	0	0	0	0.00109	0.00278	0	0	0	0.00305	0.00031	0	0	0.00477	0	0	0.04045	0	0	0.01255	0.02083	0	0	0.00168	0	0.04602	0	0	0	0	0.00242	0	0	0	0
392XO_MBS587_C_POST	0	0.81684	0	0	0	0	0	0	0	0.0023	0	0.00968	0	0	0	0	6.27641	13.33143	3.18172	0	0	0	0	0	0	0	0.57146	0.0926	0.00011	0	0	0	6.74982	2.06763	0	0	0.03693	0.01113	0.00548	2.31968	0.00093	0.00584	0.00068	0	0.00499	0	2.875	0.0218	2.93257	0.00274	0.06037	0.03134	0.00064	0	0	0	0.00146	0	0.15354	0	18.90465	0	0	1.09046	0	0.05726	0.00057	0	0.00027	0	0.01923	0.00628	0.01283	0	0	0	0	0	0	0	0	0.00453	0	0	0	0	0.00601	0	0.03734	0	0.61308	0	0	0.01676	0	0.57254	0	0.05327	0.03938	0	0	0	1.34229	0	0.23003	0	13.035	0	0.00748	0	0	0.07805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28819	0	0	0	0	0	0	0.43674	0	0	0	0	0	0	0	0	0	0	12.0836	0	0	0	0	0.19264	0	0	0	0	0	0	0.0005	0.00077	0	0	0	0	0	0	0	0	0	0	0.04136	0	0	0.00051	0	0	0.09205	0.07211	0.01936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05204	0	0	0	0	0	0	0	0	0	0.00454	0	0	0.00423	0.00348	0	0	0	0	0	0	0.00232	0	0	0	0	0	0	0.27893	0	0	0.01294	0	0.18314	1.92815	0.77848	0.00385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00517	0	0	0	0	0	0	0	0.00284	0	0	0	0	0.08017	0	0	1.63454	0.02737	0	0.00209	1.35796	0	0	0	0	0	0	0	0	0.00583	0	0	0	0	0	0	0	0.01789	0.00886	0	0.00026	0	0	0	0.03355	0.00416	0.00305	0	0	0.03508	0	0	0.03653	0.02048	0	0	0	0	0.00016	0	0	0	0	0	0	0	0	0
412AD_MBS295_A_INITIAL	0.16397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.75E-003	0	0	0.00252	0	0.0108	0	0	0	0	0	27.33073	0.00941	0	0	0	0.00E+000	0	0	0.00711	0	0.20632	0	0	0	0	0	0.00407	0	0.00024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01419	0	0	0.01648	27.17179	0	0	0	0	4.61307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02237	10.16382	0	0	0	23.67826	0	0	0	0.00E+000	0	0.01358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.78E-003	0	0.00709	0	0.00708	0	0.13346	0.02602	0	0	0	0	0	0	0	0	0	0	0.14461	0	0	0	0	0	0	0.00934	0.00088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00796	0	0	0	0	0	0	0	0.00107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00532	0	0.00074	0	0	0	0	0	0	0	0	0	0	0	0.00317	0	0	0	0	0.0395	0	0	0	1.74496	0	0	1.22E-002	0	0	0	0	0	0	4.39153	0	0.00E+000	0	0	0	0	0	0	0	0	0	0.00E+000	0	0	0	0	0	0	0	0	0	0	0	0	0.00116	0	0	0	0	0	0	0	0	0	0.0016	0.00717	0	0	0	0
412AD_MBS296_C_POST	0.0025	0	0	0	0	0	0	0	0.0244	0	0	0	0	0	0	0	0	0	0.00E+000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00E+000	0	0	0	0	0	0.00398	0	0	0	0	0	0	0	0	0	0	34.55065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08057	0	0.03336	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27873	0.00243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00811	0	0	0	0	0	0	0	0	0	0	0	0	0.00378	0.00813	0	0	0	0	0	0	0	0	0.04103	0	0	0.00119	3.31308	0.00E+000	0	0	3.70761	0	0	0	52.60024	0.00062	0	0	0.00E+000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04305	0	1.79629	0.71185	0.02888	0	0	0.03977	0	0	0	0	0	0	0	0	0.00136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54964	0	0.04596	0	0	0	0	0.00E+000	0	0.00565	0	0	0	0	0	0	0	0	0	0.0323	0	0	0	1.75405	0	0	0	0	0	0	0.0175	0	0	0.25924	0	0	0	0	0	0	0	0	0	0	0.0492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00484	0	0	0	0
412AD_MBS297_C_POST	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00027	0	0	0	0	0	0.00319	9.22582	0	0	22.64346	0	0	0	0	0	11.98541	0	30.84544	15.27786	0	0	0	0	0	0	0.0176	0	0.56142	0	0	0	0	0	0.00206	0	0.00824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04763	0	0.29728	0.03914	2.26173	0	0	0	0	0.00771	0	0	0	0	0	0	0	0	0.00088	0	0	0	0	0	0	0.06503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00126	0	0	0.00685	0	0	0	0	3.34036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00322	0	1.21103	0.38572	0.00799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00172	0	0	0	0	0	0	0.2251	0	0.03694	0	0	0	0.00705	0	0	0	0	0	0	0	0.01918	0	0	0	0	0.00441	0	0	0	0.60938	0	0	0.74544	0	0	0	0.00691	0	0	8.03E-002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00329	0.00683	0	0	0	0
412AD_MBS298_C_POST	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00039	0	0	0	0	0	0.00269	10.29253	0	0	22.5855	0	0	0	0	0	17.44868	0	24.52665	14.77334	0	0	0	0	0	0	0.01391	0	0.47255	0	0	0	0	0	0.00179	0	0.00265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03413	0	0.10713	0.00197	0.95176	0	0	0	0	0.06242	0	0	0	0	0	0	0	0	0.00584	0	0	0	0	0	0	0.0232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01145	0.00E+000	0	0	0	0	0	3.90135	0	0	0.00E+000	0	0.00E+000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00386	0	0.00331	0	0.28219	0.09841	0.00204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3285	0	0	0	0	0	0	0	0	0	0	0	0	0.01204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1063	0	0.03128	0.16501	0	0	0.00346	0	0	0	0	0	0	0	0.00908	0	0	0	0.00E+000	0	0	0	0	0.95812	0	0	1.55381	0	0	0	0	0	0	0.03822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00787	0	0	0.00448	0	0	0.0357	0	0	0	0	0	0	0	0.01268	0	0.00232	0.02226	0	0	0	0
664SB_MBS585_B_CLOSING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002	35.13421	27.92679	0.44412	0	0	0	0	0	0	0.0001	0	0	0	0	0	2.80932	0.00397	0	0	0	0.00081	0	0	0	0.00105	0.00251	0	0.01197	0	0.17721	0.00234	1.05085	0.00328	0.01474	0	0	0	0	0	0	0	0	0	0.03976	0	0	0	0	0	0.26663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01394	0	0	0	0	0	0	0	0	0	0	0	0	0.13412	0	0	0	0	0.06484	0	0	0	0	0	0	0.0568	0	0	0	0	0.00019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00696	0	0	0	0	0	0	0.11024	0	0	7.09438	0	0	0	22.41253	0.23297	0	0	0.35364	0	0	0	0	0.00306	0	0	0	0	0	0.0021	0.78267	0.26706	0	0.41466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0085	0.01199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00616	0	0	0.00866	0.00963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00861	0	0	0	0	0.00556	0.0038	0	0	0	0	0	0	0	0.06386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00836	0.01749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00151	0	0	0	0
664SB_MBS586_C_POST	0	0.00427	0	0	0	0	0	0	0.16292	0	0	0.00932	0	0	0	0	0.11679	11.52976	0.09114	0	0	0	0	0	0	0	0	0.01349	0	0	0	0	0.39739	0.01321	0	0	0	0	0.00949	0.11945	0	0	0.00753	0	0.00811	0	0.04794	0.0069	0.80476	0	0.03297	0.00442	0.0161	0	0	0	0	0	0.02366	0	1.81109	0	0	0.05308	0.06194	0	0.34349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.63138	0	0	0	0	0.03627	0	0.01292	1.42327	0.03971	0	0	0.02854	0	0.00447	0.01195	0.73577	0	0.1062	0	0	0.03411	0	0	0	11.24446	0	0	0	0	0.19012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11037	0	0	0	0	0.01856	0	0.77253	0	0	0	0	0	0	0	0	0	0	43.89609	0	0	0.05321	0.21935	0.18886	0.11253	0	0	1.5547	0.00508	0.02379	1.28664	0.12036	0	0.14599	0	0	0	0	0	0.00338	0.04691	0	0.05274	0.00038	0	0.00345	0	0	0.00114	3.34292	0.12925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00321	0	0	0	0	0	0	0	0.00581	0	0	0	0.00741	0	0.00056	0.08222	0	0	0	0	0	0	0	0	0	0	0.08086	0.00162	0	0	0.00482	0.09486	0.4563	0.26484	0	0.0325	0.00261	0	0	0	0	0	0	0	0	0	0	0	0	0	4.26808	0	0	0	0	0.04533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00307	0	0	0	0	0	0.01373	2.09642	0	0.69365	4.36319	0	0	0	0	0	0	0	0	0	0.01089	0	0	0	0	0	0	0.14666	0.16528	0	0.01011	0	0	0	0	0.00774	0	0	0	0.20022	0	0	0.83158	0.19875	0.00323	0.07004	0.01104	0	0.02821	0.47496	0	0	0	0.00757	0	0	0	0
715BH_MBS528_B_CLOSING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00274	0.049	0.00331	0	0	0	0	0.00E+000	0	0	0.00054	0.22073	0	0	0	0	0.01341	0.20102	0	0	0.00103	0.00162	0.11431	0	0	0.01037	0.97896	0	0.00351	0	0.04657	0.0254	25.58521	0.00719	0.09711	1.24923	0	0	0	0	0	0	0	0	0.00396	0.0017	0	0	0	0	1.63159	0	0	0	0	0	0	0	0	0.00095	0	0	0	0	0	0	0	0	0	0	0	0	0.0117	0	0.37474	0	0	0.06381	0	0.0338	0	0.01531	0	0.00823	0	0	0.00047	0	0.21849	0	0.00066	0	0	0	0	1.23674	1.80547	9.01052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22945	1.79021	0	0	0	0	0	0.00293	0	0	0.00195	0	0	0	0	0.02717	0	0	0	6.82144	0.00525	0	0	0	0	0.14416	0.53402	5.94071	2.84566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05121	0.05341	0	0	0	0	0	0	0.00692	0	0	0	0	0	0	0	0.0009	0	0	0	0	0	0	0	0	0.09433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00462	0	0	0	0	0	0	0.00179	0	0	0	0	0.00041	24.08042	0.06745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00219	0	0	0	0	0	0	0	0	0	0	0	0	0.00258	0	0	0	0	0.00108	0	0	0	0	6.37463	0	0	0	0	0	0.00249	1.41356	1.26957	3.36205	1.09047	0	0	0	0	0	0	0	0	0.00224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00201	0	0	0	0.73853	0	0	0	0	0	0.00362	0	0	0	0	0
715BH_MBS529_A_INITIAL	0	0	0	0	0	0	0	0	0.01176	0	0	0.00184	0	0	0	0	0.00424	4.26848	0.84656	0	0	0	0	0	0	0	0.00089	0.02208	0	0	0	0	0.01179	0.10815	0	0	0.00732	0.22039	0.22744	0.00185	0.00047	0.41728	3.10156	0	0.0018	0	0.97155	0.558	45.61881	1.0856	1.19378	0.03037	0.01506	0	0	0	0.0002	0.00022	0.12165	0	0.22537	0.00443	0	0.04839	0	0.04215	0.19477	0	0	0	0	0	0	0	0	0.00126	0.00032	0.00215	0	0	0	0.00106	0	0	0	0	0.00173	0	0.00991	0.01267	0.1089	0	0	0.02127	0	0.03758	0	0.09261	0	0.00977	0.00813	0	0.00473	0	0.00426	0	0.05285	0	0	0	0	0.54734	0.80709	0.53402	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02617	0	0	0.74311	7.92281	0	0	0.01003	0	0	0.01152	0.00048	0.0137	0.00221	0	0	0	0	0.33864	0	0	0.20233	1.89269	0.00555	0.07319	0	0	0	0.02226	0.0793	1.83532	0	0	0	0	0	0	0	0.0012	0	0.0038	0	0	0	0	0.0009	0	0.0622	0.00178	0.3147	1.83536	0.0805	0	0	0.00746	0	0	1.63762	0.04187	0	0	0	0	0.00035	0	2.53244	0	0	0	0	0	0.00403	0	0	0	0	0	0	0	0	0.00123	0	0	0	0	0	0.00343	0	0	0	0	0	0	0	0	0	0	0.40687	0	0	0.01921	0.02834	0.07797	6.46457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00294	0	0	0	0	0	0.00042	0	0	0	0	0	0	0.00088	0	0	0	0	0.00048	0	0	0	0.70381	3.00704	0	0.01538	0.14346	0.10012	0	2.11388	0.9728	2.16418	0.28903	0.19241	0	0	0	0.00575	0.00054	0	0.00077	0	0.001	0	0.0086	0	0	0	0	0	0.14309	0	0.00013	0	0	0	0	0.0011	0	0.00038	0.02324	0.00085	0.93862	0	0	0.4589	0.00087	0.01524	0.03666	0.00477	0	0.04081	0	0.18511	0.04537	0.0511	0	0	0	0	0
715BH_MBS530_A_INITIAL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00118	0.0227	0.00149	0	0	0	0	0	0	0.0002	0.00016	0.00994	0	0	0	0	0.00607	3.76697	0	0	0.06208	0.00148	0.11917	0.00045	0	0.00714	0.58155	0	0.00161	0	0.02318	0.03966	12.68401	0.00589	2.53548	1.18294	0	0	0	0	0	0	0	0	0.00206	4.00E-005	0.00021	0	0	0	0.10346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03943	0	0.31889	0	0	0.0123	0	0.15852	0	0.00111	0	0.00038	0	0	2.00E-005	0	0.10879	0	9.00E-005	0	0	0	0	0.25799	0.12341	0.55869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01108	0.10504	0	0	0	0	0	0.00047	0.00084	0	0.00062	0	0	0	0	0.01219	0	0	0	0.23916	0.00011	0	0	0	0	0.00723	0.28349	4.30668	1.16672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02022	0.03043	0	0	0	0	0	0	0.00022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00243	0	0	0	0.00315	0	0	0	0	0	0	0.00087	0	0	0	0	0.00067	65.80327	1.65034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00157	0	0	0	0	0	0	0	0	0	0	0	0	0.0057	0	0	0	0	0.00027	0	0	0	0.00027	2.27152	0	0	0	0	0	0.03729	0.23158	0.35864	0.25019	0.43518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02212	0	0	0	0	0	0.00088	0.00082	0	0	0	0
